timestamp;cycle;product_id;product_index;current_price;previous_price;change_amount;change_percentage;change_status;significance;url
2026-01-11 23:18:32;21;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-11 23:18:36;21;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-11 23:18:41;21;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-11 23:18:43;21;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-11 23:18:47;21;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-11 23:18:50;21;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-11 23:18:55;21;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-11 23:18:59;21;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-11 23:19:04;21;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-11 23:19:09;21;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-11 23:19:12;21;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-11 23:24:26;22;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-11 23:24:29;22;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-11 23:24:34;22;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-11 23:24:38;22;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-11 23:24:41;22;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-11 23:24:44;22;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-11 23:24:49;22;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-11 23:24:54;22;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-11 23:24:58;22;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-11 23:25:05;22;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-11 23:25:08;22;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-11 23:25:13;22;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-11 23:30:28;23;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-11 23:30:32;23;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-11 23:30:37;23;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-11 23:30:40;23;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-11 23:30:46;23;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-11 23:30:55;23;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-11 23:30:59;23;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-11 23:31:02;23;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-11 23:31:08;23;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-11 23:31:14;23;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-11 23:31:17;23;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-11 23:36:31;24;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-11 23:36:36;24;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-11 23:36:41;24;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-11 23:36:43;24;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-11 23:36:48;24;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-11 23:36:56;24;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-11 23:37:00;24;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-11 23:37:04;24;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-11 23:37:13;24;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-11 23:37:16;24;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-11 23:37:19;24;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 07:53:47;26;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 07:53:49;26;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 07:53:54;26;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 07:53:58;26;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 07:54:00;26;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 07:54:05;26;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 07:54:08;26;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 07:54:12;26;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 07:54:15;26;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 07:54:21;26;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 07:54:25;26;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 07:54:29;26;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 07:59:46;27;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 07:59:50;27;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 07:59:53;27;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 07:59:56;27;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 07:59:58;27;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:00:01;27;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:00:06;27;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:00:10;27;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:00:15;27;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:00:22;27;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:00:24;27;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:00:29;27;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:05:47;28;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:05:52;28;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:05:56;28;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:06:01;28;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:06:04;28;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:06:07;28;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:06:10;28;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:06:15;28;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:06:20;28;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:06:27;28;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:06:30;28;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:06:33;28;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:11:51;29;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:11:53;29;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:11:57;29;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:12:00;29;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:12:02;29;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:12:07;29;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:12:10;29;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:12:14;29;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:12:18;29;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:12:24;29;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:12:27;29;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:12:32;29;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:17:50;30;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:17:54;30;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:17:58;30;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:18:01;30;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:18:04;30;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:18:07;30;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:18:09;30;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:18:12;30;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:18:15;30;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:18:21;30;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:18:25;30;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:18:28;30;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:23:46;31;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:23:50;31;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:23:57;31;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:24:01;31;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:24:06;31;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:24:09;31;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:24:12;31;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:24:16;31;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:24:20;31;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:24:30;31;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:24:33;31;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:24:40;31;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:28:10;32;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:28:14;32;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:28:17;32;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:28:22;32;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:28:24;32;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:28:27;32;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:28:31;32;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:28:36;32;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:28:41;32;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:28:48;32;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:28:53;32;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:28:57;32;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:29:58;33;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:30:02;33;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:30:05;33;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:30:08;33;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:30:13;33;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:30:17;33;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:30:19;33;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:30:21;33;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:30:28;33;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:30:33;33;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:30:36;33;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:30:41;33;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:35:59;34;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:36:03;34;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:36:07;34;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:36:10;34;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:36:15;34;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:36:19;34;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:36:32;34;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:36:38;34;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
2026-01-12 08:36:43;34;acacce754f;9;237.0;237.0;;;no_change;;https://www.ozon.ru/product/sportivnyy-massazhnyy-myach-649666577/
2026-01-12 08:36:51;34;df62733c67;11;18583.0;18583.0;;;no_change;;https://www.ozon.ru/product/komplekt-videodomofona-tantos-prime-hd-mirror-s-zapisyu-dlya-kvartiry-i-chastnogo-doma-2883135660/
2026-01-12 08:36:56;34;9f3abdcd96;12;780.0;780.0;;;no_change;;https://www.ozon.ru/product/domofon-dlya-kvartiry-trubka-domofona-dlya-kvartiry-rexant-804929708/
2026-01-12 08:37:01;34;f7c8e84536;13;543.0;543.0;;;no_change;;https://www.ozon.ru/product/futbolka-interesnaya-futbolka-s-izobrazheniem-kosmonavta-i-koshki-2080842787/
2026-01-12 08:40:12;1;6b6a0f1660;1;728.0;728.0;;;no_change;;https://www.ozon.ru/product/kostyum-sportivnyy-2214535916/
2026-01-12 08:40:15;1;b2400111aa;2;761.0;761.0;;;no_change;;https://www.ozon.ru/product/komplekt-odezhdy-2361803914/
2026-01-12 08:40:20;1;09d338d669;3;157.0;157.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-1782169085/
2026-01-12 08:40:27;1;d676009471;4;95.0;95.0;;;no_change;;https://www.ozon.ru/product/vpityvayushchaya-igrushka-osminog-dlya-kupaniya-rebenka-2972852955/
2026-01-12 08:40:32;1;83b926005d;5;229.0;229.0;;;no_change;;https://www.ozon.ru/product/snezhkolep-medved-zheltyy-823735886/
2026-01-12 08:40:37;1;502136570c;6;18052.0;18052.0;;;no_change;;https://www.ozon.ru/product/xiaomi-planshet-redmi-pad-2-wifi-bez-sim-11-8-gb-256-gb-temno-seryy-2235200745/
2026-01-12 08:40:41;1;07805bea2a;7;9396.0;9396.0;;;no_change;;https://www.ozon.ru/product/keenetic-router-sprinter-kn-3711-1716072512/
2026-01-12 08:40:45;1;d427c235e3;8;24020.0;24020.0;;;no_change;;https://www.ozon.ru/product/videodomofon-dlya-kvartiry-s-wifi-tantos-neo-hd-se-tuya-black-komplekt-s-zapisyu-3002146675/
